ID,brand,NIC,owner,image
018497966,FREEZmix APPLE &amp; GRAPE,"32, 33",Kassatly Group Holding SAL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45QAOE4S2GAQGO4I2UN6LZGTC3KE
018497970,FREEZmix APPLE &amp; GRAPE,"32, 33",Kassatly Group Holding SAL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45VY4SNYCBFXDXSB226EFQNKMPV6
018510521,Locate with Apple Find My,"9, 37, 38, 42",Apple Inc.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45YI4TYIC2TRB6NF5AAUBLIPWZOY
018539163,SINCE 1913 NAKHLA ORIGINAL WATERPIPE TOBACCO TWO APPLES,34,Nakhla Tobacco Co. S.A.E.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45VPTMVDA3DRMLKBSUOHSCQ2HHP4
018540834,more than apples and cows,"35, 41",Anna Quinz,No Image
018561677,JACK APPLE,33,"JACK DANIEL'S PROPERTIES, INC.",No Image
018562615,Works with Apple Find My,"9, 37, 38, 42",Apple Inc.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45QU3DSQ2ENII56U7RGY5UDGZOTU
018572062,Royal apple PURE PREMIUM,"29, 32, 33",Activ Sp. z o.o.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45Z2FGJPJ3SVAL3SQD3IWHNYQM7Y
018584403,APPLE AIRTAG,"14, 18",Apple Inc.,No Image
018584493,APPLEBY,45,Appleby Global Group Services Limited,No Image
018590222,BIG APPLE RED,3,Wella Operations US LLC,No Image
018608522,SMILEY-APPLE,"29, 32",Goense Holding B.V.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45XBDVGXHQWGSWVVYAABHQXLQZMO
018608688,PINEAPPLE ELEPHANT,"20, 21, 24, 27",TURNER BIANCA PLC,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45WMYUMVH7ZRCDOX6GNMDJCQ6CEC
018618731,EDEN JUICY APPLE,3,Huda Beauty Limited,No Image
018621477,The Quirky Pineapple Studio,"35, 41",Cassandra Le,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U455IAOQ7FYEEUF7GNETCMTC3JLVG
018632200,APPLETON ESTATE,33,J Wray &amp; Nephew Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45RD4W2TXZ6CUOBBM4PFZAZAECM4
018637618,APPLEGREEN,"9, 36, 37",Petrogas Group Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45ZLKRZAEJOKEVKPGZHPT77X32UC
018638400,applegreen electric,"9, 37",Petrogas Group Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45RLAH2TPZ6YEZOG3BWRSVQTDZQE
018681069,Melrose Apple Blossom,3,Shay &amp; Blue Ltd,No Image
018683248,REMEDY PINEAPPLE,"30, 33",Sierra Madre GmbH,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45YSHXNUXUUYNCFREQRQ7LCQ4GFG
018696051,NOBILIS APPLE CRISPS,29,NOBILIS Zrt.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U457HUNVU3KLW2FSQNNNEUPMZUQEC
018712714,3 THREE CENTS ARTISANAL BEVERAGES PINEAPPLE SODA EST. 2014,32,ESM Effervescent Sodas Management Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45242GWWIUHPJBCPNJWBIZVDPHEI
018729148,Apple of Eden,"32, 33",ShoeShooting GmbH,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45RKIXMSLTANYJP7HXHFJDZCWIZM
018730682,MAGNERS IRISH CIDER WM MAGNER CLONMEL CO. TIPPERARY SINCE 1935 568 ML ℮ ALC 4.5% VOL. ORIGINAL FROM THE JUICE OF 17 APPLE VARIETIES,33,Bulmers Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U454J6UHY6GL7R4FIGGFQQYB7GJUG
018730684,MAGNERS IRISH CIDER ORIGINAL CLONMEL WM MAGNER SINCE 1935 CO.TIPPERARY ALC 4.5% VOL ORIGINAL FROM THE JUICE OF 17 APPLE VARIETIES,33,Bulmers Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U456Z5FCMKMXQUDDKMUKKFYIPPFUC
018738046,Swave Apple XO,34,Gotlands Snus AB,No Image
018747854,Pineapple Slice,34,Adalya Tobacco International GmbH,No Image
018750775,JUICE BURST APPLE,"29, 30, 32",Purity Soft Drinks Limited,No Image
018762536,APPLE WATCH ULTRA,"9, 14",Apple Inc.,No Image
018773655,ANCIENT GODS: APPLE OF DISCORD,"9, 41",bet365 Group Limited,No Image
018774969,Greenapple Furniture,"11, 20, 42",Green Apple International Trading,No Image
018785043,Applebee's,43,"Applebee's International, Inc.",https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45UVJMFVQLOBSVQOWMY7R3D2K7RS
018787727,VUSE APPLE SOUR,34,Nicoventures Holdings Limited,No Image
018803959,SUGAR FREE ENERGY DRINK BUM BUM APPLE,32,XL Energy Marketing,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45R2PB7SM3X3FIEGPOHNY7QQ4X2Q
018820739,cats on appletrees,"16, 20, 27","Juliane Heidrich, Ines Heidner",https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U457AZBTNKESI7PZOOZOB3JWFXV7A
018832560,TAPPLE,28,NPD Partnership Ltd,No Image
018841528,PINEVIBE 100% Pineapple Juice,32,Horizon Group Ltd.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45UQW573X3V7FP3Y7LQ565IYAUMG
018843032,apple natural marca de confianza,"29, 35",APPLE NATURAL SL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U456H53SMPYMSQHCN5B5CTX3UA5ZU
018844249,JAMAJKA Pineapple,30,VOBRO SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ SPÓŁKA KOMANDYTOWA,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U453ST2XK7JAFLDWI5256IGWUMLWI
018852706,AppleSnack,"29, 30, 31, 32",VOG PRODUCTS SOC. AGRICOLA COOP.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45VHK3UZFWDUU3547NX44HUSYBG2
018861115,APPLEDOLL,"4, 25","Appledoll, Inc.",No Image
018867775,Apple of Eden,"18, 25",ShoeShooting GmbH,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45ZFU7BPODQHCPXKQSHTBGK4XM4G
018886284,APPLE REALITY,"9, 35, 38, 42",Apple Inc.,No Image
018886804,APPLE VISION,"9, 42",Apple Inc.,No Image
018931101,merlin's Vitamins FOCUS apple &amp; raspberry B+ Vitamin B Complex,32,MERLINS BEVERAGES SRL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U453ZRN5FJGH7FHCOKP3THUD3N2JS
018941360,tic tac APPLE SOUR,30,Ferrero S.p.A.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U456GQS6TTHUI4FQLLIFUCKNHNWVM
018948227,FROSTY APPLE,34,JT International S.A.,No Image
018948303,CRISPY APPLE,34,JT International S.A.,No Image
018953394,MERLIN'S BEVERAGES CO. VITAM!NAQUA FOCUS apple &amp; raspberry B + Vitamin B Complex,32,MERLINS BEVERAGES SRL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45WBDDAMHZFHREFCKTXO4QMPAUQ4
018956240,APPLE VISION,"18, 28, 37, 41, 42, 45",Apple Inc.,No Image
018957887,SHAKE CLUB CRANBERRY - APPLE,33,"SIA ""BERLAT TRADING""",https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45ZGR6MLXLUA4SCOTJ6JHCL3HCXO
018964385,APPLEWOOD,29,Norseland Ltd,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45V2M4HFN2C4QNVPBD7NV3JJK5GK
018968449,Slapple,34,"Guangzhou Weicheng Biotechnology Co., Ltd.",https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45UKR66UODAJX6ZZX4ZUHCTN26VI
018975320,LITTLE APPLE,31,Alex Schoemaker Living Creations Holding B.V.,No Image
018984433,Apple Strudel auto,"31, 34, 35",Crassula Group s.r.o.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U45WBDMWDPWNQUIOU2K6FORDBOWIE
018985366,THE HOUSE OF PINEAPPLE,"3, 16, 18, 21, 24, 27, 35",The House Of Pineapple Limited,No Image
018985381,est . THE HOUSE dulce et utile OF PINEAPPLE 2022,"3, 16, 18, 21, 24, 27, 35",The House Of Pineapple Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPZHJDQXWIZJLOY4DXNLCCIW7U452ZXGPTQSHGDBFBZVERQHQELHDG
018989957,David J. Apple,"5, 9, 10, 41, 42, 44",Gerd Uwe Auffarth,No Image
018994074,Pineapple Mama,32,Hesamoldin Montazer Haghighi,No Image
019001375,MERLIN'S BEVERAGES CO. VITAM!NAQUA IMMUNITY pineapple &amp; passionfruit C + Vitamin C,32,MERLINS BEVERAGES SRL,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3X4GT5Q5HISTWKVDZF4XJ4GFFIG
019022551,Al Magrab Apple Poms,32,Muhammad Naveed,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF37UXX75UOOQUSLQBFHGG56RV3A6
019024050,mory APPLE CIDER,5,Norwegian Lab AS,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3VTPHKFLCTZ6MD6LZLP26QTIV32
019030099,EST . 1904 FAMILY CIDER MAKERS THATCHERS Apple &amp; BLACKCURRANT CIDER RICH &amp; FRUITY SINCE 1904 MADE WITH BLACKCURRANT SOMERSET MYRTLE FARM,"32, 33",Thatchers Cider Company Limited,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF362QYQAUNRNLX6D73NSPKUYP4HC
019031308,STRAY APPLE,33,PH4 CIDER WORKS PRIVATE LIMITED,No Image
019040455,VUSE GREEN APPLE,34,Nicoventures Holdings Limited,No Image
019046497,TVRDOŠOVSKÉ ZLATO JUST APPLES &amp; HERBS,"29, 32, 35",Poľnohospodárske družstvo Tvrdošovce,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF32M6XMVY3O5UTIYF7AOE6QCUM5A
019047210,APPLEFORD'S,30,Healthy Food Brands Limited,No Image
019056892,AppleGuard,1,Socri S.p.A.,No Image
019059626,YABOLL PREMIUM Est. 2024 NATURAL APPLE CIDER,33,Katarzyna Estate spółka z ograniczoną odpowiedzialnością,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF33P222AVI5RTJ62V63PTXE6X2QK
019065449,SGOOD APPLE,32,Swinkels Family Brewers N.V.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3W4FBSGNCZDWKHWDPL2R4GDBNVY
019067885,APPLE LIVE VOICEMAIL,9,Apple Inc.,No Image
019071333,TAPPLE,28,NPD Partnership Ltd,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3225BTWPQZVD2GBNSEVL2IWLUBK
019074983,BIG APPLE,33,JNT GROUP S.A. Sp.K.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3QLT3ZZQYTJEXGMKQMZEQ3637OK
019075023,BIG APPLE,33,JNT GROUP S.A. Sp.K.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF33OBOGRO57OHIQ67XGAPJYSNB2Q
019075043,BIG APPLE,33,JNT GROUP S.A. Sp.K.,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF3VKX5UUBAKXJMNALZQWPI7VHCQU
019090724,Bella ALPINE BEAUTY APPLE,31,Baumschulgenossenschaft Griba landwirtschaftliche Gesellschaft,https://euipo.europa.eu/copla/thumbnail/GGIVU4WGEGD2LJBLYJY6ACUKPY5X7OI6A3KZCQBHDBUZ4FR2OF33ZZEAEMX2VVDGFOWGNNGKLZWUM
019095927,VUSE BLACKBERRY APPLE,34,Nicoventures Holdings Limited,No Image
